"","filename","variable","group_id","mean","sd","n","r","se","error_type","plot_type"
"69","Howes_2021_fig3b.png","shannondiv","n",0.988541666666667,0.202536786814569,4,NA,0.101268393407284,"sd","boxplot"
"70","Howes_2021_fig3b.png","shannondiv","z",1.17447916666667,0.0898928088993945,4,NA,0.0449464044496973,"sd","boxplot"
"71","Howes_2021_fig3b.png","shannondiv","y",1.1546875,0.258631850172078,4,NA,0.129315925086039,"sd","boxplot"
"72","Howes_2021_fig3b.png","shannondiv","zz",1.2078125,0.143837598573696,4,NA,0.0719187992868478,"sd","boxplot"
"73","Howes_2021_fig3b.png","shannondiv","x",1.1265625,0.12600533211538,4,NA,0.06300266605769,"sd","boxplot"
"74","Howes_2021_fig3b.png","shannondiv","w",1.13229166666667,0.247460430427604,4,NA,0.123730215213802,"sd","boxplot"
"75","Howes_2021_fig3b.png","shannondiv","v",1.0875,0.13775544627838,4,NA,0.0688777231391899,"sd","boxplot"
"76","Howes_2021_fig3b.png","shannondiv","u",1.096875,0.117279394164177,4,NA,0.0586396970820887,"sd","boxplot"
"77","Howes_2021_fig3b.png","shannondiv","t",1.096875,0.0920034218100793,4,NA,0.0460017109050397,"sd","boxplot"
"78","Howes_2021_fig3b.png","shannondiv","s",1.06510416666667,0.325319638855537,4,NA,0.162659819427768,"sd","boxplot"
"79","Howes_2021_fig3b.png","shannondiv","r",1.17604166666667,0.133783906893749,4,NA,0.0668919534468743,"sd","boxplot"
"80","Howes_2021_fig3b.png","shannondiv","q",1.06979166666667,0.167002958017108,4,NA,0.0835014790085542,"sd","boxplot"
"81","Howes_2021_fig3b.png","shannondiv","p",1.10677083333333,0.109790166595071,4,NA,0.0548950832975356,"sd","boxplot"
"82","Howes_2021_fig3b.png","shannondiv","o",1.059375,0.230955917698033,4,NA,0.115477958849016,"sd","boxplot"
"83","Hyseni2021_fig4a1.png","bg_connectivity","artificial",1.63433455245359,0.255172007461894,21,0.48701809525657,0.0556830971156174,"sd","scatterplot"
"84","Hyseni2021_fig4a1.png","speciesrichness","artificial",10.7408113831861,4.62947137401102,21,0.48701809525657,1.01023347614461,"sd","scatterplot"
"85","Hyseni2021_fig4a2.png","bg_connecitvity","forested",1.7593982573375,0.172952812966759,18,-0.195204729643277,0.0407653689580279,"sd","scatterplot"
"86","Hyseni2021_fig4a2.png","speciesrichness","forested",12.6489016794572,5.90897593109294,18,-0.195204729643277,1.3927589835813,"sd","scatterplot"
"87","Hyseni2021_fig4a3.png","bg_connectivity","grassland",1.6675847854209,0.277236123529432,27,0.398485871636444,0.053354116849602,"sd","scatterplot"
"88","Hyseni2021_fig4a3.png","speciesrichness","grassland",14.620598155541,5.72589935654536,27,0.398485871636444,1.10194984495139,"sd","scatterplot"
"89","Hyseni2021_fig4b1.png","bg_connectivity","artificial",1.63638583638584,0.256517437916104,21,-0.00298928690144735,0.0559766941107943,"sd","scatterplot"
"90","Hyseni2021_fig4b1.png","evenness","artificial",0.859255533199195,0.131703186390497,21,-0.00298928690144735,0.0287399914714919,"sd","scatterplot"
"91","Hyseni2021_fig4b2.png","bg_connectivity","forested",1.7677046474359,0.165458523784875,20,0.0774511010580368,0.0369976506639746,"sd","scatterplot"
"92","Hyseni2021_fig4b2.png","evenness","forested",0.938592825704218,0.0813135960236147,20,0.0774511010580368,0.0181822728203759,"sd","scatterplot"
"93","Hyseni2021_fig4b3.png","bg_connectivity","grassland",1.67647528903389,0.27751937289616,28,0.290594720864746,0.0524462317632741,"sd","scatterplot"
"94","Hyseni2021_fig4b3.png","evenness","grassland",0.888345476628147,0.155854543300124,28,0.290594720864746,0.0294537401622626,"sd","scatterplot"
"95","Loss2009_fig2b.png","prop_undeveloped","sites",0.213785497861217,0.249642303758155,40,0.352438150835032,0.0394719140103691,"sd","scatterplot"
"96","Loss2009_fig2b.png","species richness","sites",1.33155701112412,0.57467821092508,40,0.352438150835032,0.0908646034096957,"sd","scatterplot"
"97","Loss2009_fig2d.png","distancetonaturalarea1km","sites",2.98921062816152,3.09635412787572,42,-0.374953534318156,0.477777814600175,"sd","scatterplot"
"98","Loss2009_fig2d.png","speciesrichness","sites",1.32475928910757,0.576022982518585,42,-0.374953534318156,0.0888822758577731,"sd","scatterplot"
"99","MacDougall2011_fig2.png","geographicdistance","populations",0.429270848832292,1.11106334070381,42,0.595981889351636,0.171440795490671,"sd","scatterplot"
"100","MacDougall2011_fig2.png","geneticdistance","populations",-0.00150751411583249,0.0182394758878825,42,0.595981889351636,0.00281441223105307,"sd","scatterplot"
"101","Melo2022_fig4a.png","prop_forestcov","sites",19.7632423756019,10.2244384019195,14,0.835170278438724,2.73259610515409,"sd","scatterplot"
"102","Melo2022_fig4a.png","spiderspeciesrichness","sites",29.1344916344916,3.92555171769965,14,0.835170278438724,1.04914782726386,"sd","scatterplot"
"103","Melo2022_fig4b.png","mean_patchisolation","sites",104.474708171206,44.245331853619,14,-0.705024264116839,11.8250623400256,"sd","scatterplot"
"104","Melo2022_fig4b.png","spiderspeciesrichness","sites",29.1342676311031,3.90932128842255,14,-0.705024264116839,1.04481006257849,"sd","scatterplot"
"105","Melo2022_fig4c.png","mean_patchisolation","sites",97.718311665827,45.3260107931046,14,-0.66130425550402,12.1138859355011,"sd","scatterplot"
"106","Melo2022_fig4c.png","spiderfunctionalrichness","sites",7.72299651567944,1.07157510334563,14,-0.66130425550402,0.286390492922588,"sd","scatterplot"
"107","Ockinger2009_fig3.png","propgreenarea","sites",0.321131768558953,0.177180362276669,20,0.306061137478452,0.0396187334328671,"sd","scatterplot"
"108","Ockinger2009_fig3.png","speciesrichness","sites",8.0073157051283,2.61765360965089,20,0.306061137478452,0.585325141272709,"sd","scatterplot"
"109","Su2015_fig3.png","partialleastsquares_coef","LogProx_AM",0.198874492476714,1.31557913918629,45,NA,0.19611495900008,"se","mean_error"
"110","Su2015_fig3.png","partialleastsquares_coef","LogProx_MN",0.0444122681315189,0.721822182562387,45,NA,0.107602897858451,"se","mean_error"
"111","Su2015_fig3.png","partialleastsquares_coef","SqrtConn_5m",-0.306164915213756,0.826602821966604,45,NA,0.123222673354032,"se","mean_error"
"112","Su2015_fig3.png","partialleastsquares_coef","ENN_MN",0.138130921105008,0.721822182562387,45,NA,0.107602897858451,"se","mean_error"
"113","Turrini2015_fig1g.png","connectivityindex_hanski","bugbirchspecialists",15.414378888065,15.8494701021349,31,0.39985801846643,2.84664886465828,"sd","scatterplot"
"114","Turrini2015_fig1g.png","speciesrichness","bugbirchspecialists",2.09277306488021,0.805291616912483,31,0.39985801846643,0.144634644075196,"sd","scatterplot"
"115","Turrini2015_fig1h1.png","abundance","isol",368.421052631579,577.944861403246,18,NA,136.222910216718,"se","mean_error"
"116","Turrini2015_fig1h1.png","abundance","conn",795.665634674923,630.485303348996,18,NA,148.606811145511,"se","mean_error"
"117","Turrini2015_fig1h2.png","abundance","isol",49.1538461538461,67.5558940179763,18,NA,15.9230769230769,"se","mean_error"
"118","Turrini2015_fig1h2.png","abundance","conn",36.4615384615385,20.560489483732,18,NA,4.84615384615385,"se","mean_error"
"119","Turrini2015_fig1h3.png","abundance","isol",61.1042944785276,56.2214962219487,18,NA,13.2515337423313,"se","mean_error"
"120","Turrini2015_fig1h3.png","abundance","conn",63.3128834355828,61.4271903165737,18,NA,14.478527607362,"se","mean_error"
